0.021619949936	0.478380050064
0.498464582081	0.001535417919
0.026464192363	0.473535807637
0.069916677228	0.430083322772
0.015693212538	0.484306787462
0.000200217730	0.499799782270
0.377607027970	0.122392972030
0.469611821246	0.030388178754
0.007166076908	0.492833923092
0.497818313496	0.002181686504
0.007767319919	0.492232680081
0.001559275090	0.498440724910
0.452630319417	0.047369680583
0.440655604532	0.059344395468
0.136870464173	0.363129535827
0.033212603287	0.466787396713
0.470522667074	0.029477332926
0.003008773947	0.496991226053
0.499098597367	0.000901402633
0.499907938060	0.000092061940
0.204334731203	0.295665268797
0.436630749417	0.063369250583
0.499284809110	0.000715190890
0.499976924912	0.000023075088
0.499152964214	0.000847035786
0.030693658902	0.469306341098
0.000852632017	0.499147367983
0.499874384086	0.000125615914
0.499464637489	0.000535362511
0.499982585596	0.000017414404
0.496739963547	0.003260036453
0.132141436781	0.367858563219
0.498232533229	0.001767466771
0.001439359358	0.498560640642
0.499520795820	0.000479204180
0.064761010058	0.435238989942
0.499983905275	0.000016094725
0.499908417683	0.000091582317
0.036017552981	0.463982447019
0.492622460154	0.007377539846
0.499717793396	0.000282206604
0.047159699640	0.452840300360
0.000432140530	0.499567859470
0.495730412232	0.004269587768
0.443879670206	0.056120329794
0.026496395525	0.473503604475
0.003104683843	0.496895316157
0.441158568335	0.058841431665
0.397925949035	0.102074050965
0.499588999686	0.000411000314
0.292379839560	0.207620160440
0.002959609336	0.497040390664
0.000160156877	0.499839843123
0.120068637240	0.379931362760
0.005035917100	0.494964082900
0.497828677640	0.002171322360
0.465222139188	0.034777860812
0.474217156335	0.025782843665
0.182648149404	0.317351850596
0.374092479727	0.125907520273
0.436559979001	0.063440020999
0.002086745965	0.497913254035
0.499505956706	0.000494043294
0.000038281895	0.499961718105
0.002282997381	0.497717002619
0.198425891312	0.301574108688
0.459395418181	0.040604581819
0.473668073608	0.026331926392
0.002199735089	0.497800264911
0.000103743265	0.499896256735
0.468926509128	0.031073490872
0.443901068663	0.056098931337
0.002123952346	0.497876047654
0.460818637787	0.039181362213
0.496994029062	0.003005970938
0.493372039388	0.006627960612
0.079607119973	0.420392880027
0.000345509253	0.499654490747
0.026806124964	0.473193875036
0.497315997942	0.002684002058
0.279669670970	0.220330329030
0.010174167720	0.489825832280
0.065207281277	0.434792718723
0.008241263870	0.491758736130
0.086681369091	0.413318630909
0.019319408521	0.480680591479
0.149098439761	0.350901560239
0.046696830057	0.453303169943
0.016189262825	0.483810737175
0.048935629890	0.451064370110
0.006941004778	0.493058995222
0.476057594107	0.023942405893
0.482446853129	0.017553146871
0.000029510182	0.499970489818
0.320692124490	0.179307875510
0.499986759622	0.000013240378
0.140165201588	0.359834798412
0.499977041198	0.000022958802
0.447341050713	0.052658949287
0.490082314668	0.009917685332
0.498468186593	0.001531813407
0.365523201261	0.134476798739
0.499404812074	0.000595187926
0.489339933210	0.010660066790
0.468140417979	0.031859582021
0.382447789500	0.117552210500
0.321609526574	0.178390473426
0.025576460499	0.474423539501
0.023853551420	0.476146448580
0.000026822514	0.499973177486
0.497752161436	0.002247838564
0.002764727244	0.497235272756
0.374065381155	0.125934618845
0.413217123908	0.086782876092
0.493176745541	0.006823254459
0.008606979211	0.491393020789
0.000079669201	0.499920330799
0.496660219441	0.003339780559
0.023419806033	0.476580193967
0.476442692889	0.023557307111
0.353094686308	0.146905313692
0.474312814891	0.025687185109
0.008654776369	0.491345223631
0.487789076264	0.012210923736
0.476800869289	0.023199130711
0.061069776562	0.438930223438
0.007977819435	0.492022180565
0.475787330876	0.024212669124
0.060165479694	0.439834520306
0.002117069114	0.497882930886
0.180441843258	0.319558156742
0.001197802452	0.498802197548
0.000025384190	0.499974615810
0.412902433303	0.087097566697
0.481058507672	0.018941492328
0.024792980554	0.475207019446
0.497908150592	0.002091849408
0.249538784700	0.250461215300
0.465989805134	0.034010194866
0.469395694704	0.030604305296
0.100105474466	0.399894525534
0.004552959828	0.495447040172
0.019292311512	0.480707688488
0.355714784773	0.144285215227
0.462654952693	0.037345047307
0.370291619691	0.129708380309
0.000230282148	0.499769717852
0.250823854775	0.249176145225
0.499918618332	0.000081381668
0.231235900436	0.268764099564
0.495377521282	0.004622478718
0.414651296230	0.085348703770
0.464400062637	0.035599937363
0.101246295518	0.398753704482
0.495759597302	0.004240402698
0.495446050778	0.004553949222
0.014203824115	0.485796175885
0.009223327212	0.490776672788
0.499365394503	0.000634605497
0.191748424527	0.308251575473
0.000263143210	0.499736856790
0.000583271926	0.499416728074
0.422941798681	0.077058201319
0.134287307066	0.365712692934
0.104794686452	0.395205313548
0.098194425666	0.401805574334
0.097721116483	0.402278883517
0.447589709744	0.052410290256
0.164695445921	0.335304554079
0.063042140731	0.436957859269
0.170493789139	0.329506210861
0.007720532279	0.492279467721
0.000168105209	0.499831894791
0.112095994630	0.387904005370
0.489912332882	0.010087667118
0.498903241949	0.001096758051
0.494180589567	0.005819410433
0.054492951991	0.445507048009
0.000878024189	0.499121975811
0.452487238740	0.047512761260
0.161854944139	0.338145055861
0.000065684860	0.499934315140
0.068565236657	0.431434763343
0.499970917640	0.000029082360
0.497854475826	0.002145524174
0.015835263555	0.484164736445
