0.793031761086	0.110274455098	0.096693783816
0.653884258401	0.329101299357	0.017014442242
0.509574027352	0.479538001693	0.010887970955
0.457777692261	0.516051667935	0.026170639804
0.455551151885	0.544418069916	0.000030778199
0.003938319697	0.655226567068	0.340835113236
0.059977756458	0.342127460610	0.597894782932
0.012601744425	0.323074461667	0.664323793907
0.042603353752	0.406141217063	0.551255429186
0.462922613124	0.310325454012	0.226751932864
0.556025200249	0.079815782558	0.364159017193
0.726132810905	0.273204581606	0.000662607489
0.160120119706	0.835634297056	0.004245583238
0.115328824908	0.041658796445	0.843012378647
0.299720067307	0.042515840366	0.657764092327
0.604230067600	0.300814796444	0.094955135957
0.050442804885	0.371224999462	0.578332195653
0.465136225641	0.334946998830	0.199916775529
0.110274015153	0.673743902817	0.215982082029
0.406557557329	0.464707736113	0.128734706558
0.736216853026	0.005703026095	0.258080120879
0.092231412144	0.510717332665	0.397051255191
0.493371147108	0.153248525275	0.353380327617
0.233119232366	0.650260071206	0.116620696428
0.349268821942	0.149330767352	0.501400410706
0.189330900198	0.774743632596	0.035925467206
0.223243690990	0.630035631972	0.146720677038
0.052151157323	0.661201374254	0.286647468423
0.813877144996	0.151336256466	0.034786598537
0.616303260223	0.326428543831	0.057268195945
0.087895724531	0.085677615844	0.826426659625
0.267800827915	0.258214391971	0.473984780114
0.658354811309	0.338354262932	0.003290925759
0.126076944022	0.758643589748	0.115279466230
0.259954744287	0.408256352106	0.331788903607
0.624819328076	0.156163249484	0.219017422440
0.424170200666	0.091713181989	0.484116617345
0.177249852701	0.648335830320	0.174414316979
0.007925216863	0.702669201434	0.289405581703
0.827862427698	0.125131699332	0.047005872970
0.091708180830	0.176595958925	0.731695860246
0.184034884211	0.442513332426	0.373451783363
0.434875362678	0.349556787725	0.215567849597
0.282700443288	0.566674763518	0.150624793193
0.599998241091	0.371398008380	0.028603750529
0.682378957083	0.273257405897	0.044363637020
0.222175400940	0.014116223042	0.763708376018
0.694883261115	0.300130690036	0.004986048850
0.344803487845	0.280410212098	0.374786300057
0.440750325785	0.551481918683	0.007767755532
0.094649147067	0.877709063090	0.027641789843
0.004667315097	0.820918759112	0.174413925791
0.071398112201	0.588704424573	0.339897463225
0.497991884226	0.320458347737	0.181549768037
